no, groupNo, randomSeed, numberOfWorkers,maxSolverExecutionTimeInSeconds, processCount, processExecutionTimeMin(ms), processExecutionTimeMax(ms), computerCount, conflictPercentage, timeWeight, solverWallTime(ms), makespan(ms), parallelTimeSum(ms), serialTimeHorizon(ms), solverStatus, speedupFactor, currentTimestamp
440,3,2,-1,-1,50,5,10,10,35,100,5,19,0.063000,65,65.063000,358,possible,5.502359,2025-02-05 16:44:46
441,3,3,-1,-1,50,5,10,10,35,100,5,19,0.059900,77,77.059900,374,possible,4.853367,2025-02-05 16:44:46
442,4,1,-1,-1,50,5,10,10,45,100,5,19,0.112400,92,92.112400,376,possible,4.081969,2025-02-05 16:44:46
443,4,2,-1,-1,50,5,10,10,45,100,5,19,0.067200,82,82.067200,358,possible,4.362279,2025-02-05 16:44:46
444,4,3,-1,-1,50,5,10,10,45,100,5,19,0.096800,84,84.096800,374,possible,4.447256,2025-02-05 16:44:46
445,5,1,-1,-1,100,5,10,10,15,100,5,19,0.070800,88,88.070800,742,possible,8.425040,2025-02-05 16:44:46
446,5,2,-1,-1,100,5,10,10,15,100,5,19,0.072000,87,87.072000,752,possible,8.636531,2025-02-05 16:44:46
447,5,3,-1,-1,100,5,10,10,15,100,5,19,0.074700,98,98.074700,764,possible,7.789980,2025-02-05 16:44:46
448,6,1,-1,-1,100,5,10,10,25,100,5,19,0.101800,131,131.101800,742,possible,5.659724,2025-02-05 16:44:46
449,6,2,-1,-1,100,5,10,10,25,100,5,19,0.106900,132,132.106900,752,possible,5.692360,2025-02-05 16:44:46
450,6,3,-1,-1,100,5,10,10,25,100,5,19,0.102500,139,139.102500,764,possible,5.492353,2025-02-05 16:44:46
451,7,1,-1,-1,100,5,10,10,35,100,5,19,0.129500,147,147.129500,742,possible,5.043176,2025-02-05 16:44:46
452,7,2,-1,-1,100,5,10,10,35,100,5,19,0.109300,143,143.109300,752,possible,5.254725,2025-02-05 16:44:46
453,7,3,-1,-1,100,5,10,10,35,100,5,19,0.244500,174,174.244500,764,possible,4.384643,2025-02-05 16:44:46
454,8,1,-1,-1,100,5,10,10,45,100,5,19,0.172600,159,159.172600,742,possible,4.661606,2025-02-05 16:44:46
455,8,2,-1,-1,100,5,10,10,45,100,5,19,0.146800,166,166.146800,752,possible,4.526118,2025-02-05 16:44:46
456,8,3,-1,-1,100,5,10,10,45,100,5,19,0.127800,171,171.127800,764,possible,4.464500,2025-02-05 16:44:46
457,9,1,-1,-1,150,5,10,10,15,100,5,19,0.127200,129,129.127200,1124,possible,8.704595,2025-02-05 16:44:46
458,9,2,-1,-1,150,5,10,10,15,100,5,19,0.125000,136,136.125000,1128,possible,8.286501,2025-02-05 16:44:46
459,9,3,-1,-1,150,5,10,10,15,100,5,19,0.112300,134,134.112300,1139,possible,8.492882,2025-02-05 16:44:46
460,10,1,-1,-1,150,5,10,10,25,100,5,19,0.190200,175,175.190200,1124,possible,6.415884,2025-02-05 16:44:46
461,10,2,-1,-1,150,5,10,10,25,100,5,19,0.173100,194,194.173100,1128,possible,5.809250,2025-02-05 16:44:46
462,10,3,-1,-1,150,5,10,10,25,100,5,19,0.177400,193,193.177400,1139,possible,5.896135,2025-02-05 16:44:46
463,11,1,-1,-1,150,5,10,10,35,100,5,19,0.218200,215,215.218200,1124,possible,5.222607,2025-02-05 16:44:46
464,11,2,-1,-1,150,5,10,10,35,100,5,19,0.169400,224,224.169400,1128,possible,5.031909,2025-02-05 16:44:46
465,11,3,-1,-1,150,5,10,10,35,100,5,19,0.305700,218,218.305700,1139,possible,5.217454,2025-02-05 16:44:46
466,12,1,-1,-1,150,5,10,10,45,100,5,19,0.244500,241,241.244500,1124,possible,4.659174,2025-02-05 16:44:46
467,12,2,-1,-1,150,5,10,10,45,100,5,19,0.285400,231,231.285400,1128,possible,4.877091,2025-02-05 16:44:46
468,12,3,-1,-1,150,5,10,10,45,100,5,19,0.252800,242,242.252800,1139,possible,4.701700,2025-02-05 16:44:46
469,13,1,-1,-1,200,5,10,10,15,100,5,19,0.175600,167,167.175600,1511,possible,9.038400,2025-02-05 16:44:46
470,13,2,-1,-1,200,5,10,10,15,100,5,19,0.170400,164,164.170400,1507,possible,9.179487,2025-02-05 16:44:46
471,13,3,-1,-1,200,5,10,10,15,100,5,19,0.179000,169,169.179000,1498,possible,8.854527,2025-02-05 16:44:46
472,14,1,-1,-1,200,5,10,10,25,100,5,19,0.246100,246,246.246100,1511,possible,6.136138,2025-02-05 16:44:46
473,14,2,-1,-1,200,5,10,10,25,100,5,19,0.327200,209,209.327200,1507,possible,7.199256,2025-02-05 16:44:46
474,14,3,-1,-1,200,5,10,10,25,100,5,19,0.241900,262,262.241900,1498,possible,5.712283,2025-02-05 16:44:46
475,15,1,-1,-1,200,5,10,10,35,100,5,19,0.279900,293,293.279900,1511,possible,5.152075,2025-02-05 16:44:46
476,15,2,-1,-1,200,5,10,10,35,100,5,19,0.273300,314,314.273300,1507,possible,4.795189,2025-02-05 16:44:46
477,15,3,-1,-1,200,5,10,10,35,100,5,19,0.292100,289,289.292100,1498,possible,5.178157,2025-02-05 16:44:46
478,16,1,-1,-1,200,5,10,10,45,100,5,19,0.409900,332,332.409900,1511,possible,4.545593,2025-02-05 16:44:46
479,16,2,-1,-1,200,5,10,10,45,100,5,19,0.312600,319,319.312600,1507,possible,4.719513,2025-02-05 16:44:46
480,16,3,-1,-1,200,5,10,10,45,100,5,19,0.422800,317,317.422800,1498,possible,4.719258,2025-02-05 16:44:46
481,1,1,-1,-1,50,5,10,10,15,100,1,29,0.029100,56,56.029100,376,possible,6.710798,2025-02-05 16:44:46
482,1,2,-1,-1,50,5,10,10,15,100,1,29,0.040200,55,55.040200,358,possible,6.504337,2025-02-05 16:44:46
483,1,3,-1,-1,50,5,10,10,15,100,1,29,0.037900,53,53.037900,374,possible,7.051561,2025-02-05 16:44:46
484,2,1,-1,-1,50,5,10,10,25,100,1,29,0.034900,64,64.034900,376,possible,5.871798,2025-02-05 16:44:46
485,2,2,-1,-1,50,5,10,10,25,100,1,29,0.035200,67,67.035200,358,possible,5.340478,2025-02-05 16:44:46
486,2,3,-1,-1,50,5,10,10,25,100,1,29,0.035100,66,66.035100,374,possible,5.663655,2025-02-05 16:44:46
487,3,1,-1,-1,50,5,10,10,35,100,1,29,0.051600,76,76.051600,376,possible,4.944012,2025-02-05 16:44:46
488,3,2,-1,-1,50,5,10,10,35,100,1,29,0.051000,78,78.051000,358,possible,4.586745,2025-02-05 16:44:46
489,3,3,-1,-1,50,5,10,10,35,100,1,29,0.057300,83,83.057300,374,possible,4.502915,2025-02-05 16:44:46
490,4,1,-1,-1,50,5,10,10,45,100,1,29,0.038400,91,91.038400,376,possible,4.130125,2025-02-05 16:44:46
491,4,2,-1,-1,50,5,10,10,45,100,1,29,0.035900,98,98.035900,358,possible,3.651724,2025-02-05 16:44:46
492,4,3,-1,-1,50,5,10,10,45,100,1,29,0.075300,94,94.075300,374,possible,3.975539,2025-02-05 16:44:46
493,5,1,-1,-1,100,5,10,10,15,100,1,29,0.040400,87,87.040400,742,possible,8.524777,2025-02-05 16:44:46
494,5,2,-1,-1,100,5,10,10,15,100,1,29,0.119400,96,96.119400,752,possible,7.823603,2025-02-05 16:44:46
495,5,3,-1,-1,100,5,10,10,15,100,1,29,0.072700,99,99.072700,764,possible,7.711509,2025-02-05 16:44:46
496,6,1,-1,-1,100,5,10,10,25,100,1,29,0.226900,129,129.226900,742,possible,5.741839,2025-02-05 16:44:46
497,6,2,-1,-1,100,5,10,10,25,100,1,29,0.074300,133,133.074300,752,possible,5.650978,2025-02-05 16:44:47
498,6,3,-1,-1,100,5,10,10,25,100,1,29,0.085200,149,149.085200,764,possible,5.124586,2025-02-05 16:44:47
499,7,1,-1,-1,100,5,10,10,35,100,1,29,0.088700,165,165.088700,742,possible,4.494554,2025-02-05 16:44:47
500,7,2,-1,-1,100,5,10,10,35,100,1,29,0.081100,178,178.081100,752,possible,4.222795,2025-02-05 16:44:47
501,7,3,-1,-1,100,5,10,10,35,100,1,29,0.078900,162,162.078900,764,possible,4.713754,2025-02-05 16:44:47
502,8,1,-1,-1,100,5,10,10,45,100,1,29,0.117700,177,177.117700,742,possible,4.189305,2025-02-05 16:44:47
503,8,2,-1,-1,100,5,10,10,45,100,1,29,0.080800,189,189.080800,752,possible,3.977136,2025-02-05 16:44:47
504,8,3,-1,-1,100,5,10,10,45,100,1,29,0.131500,195,195.131500,764,possible,3.915308,2025-02-05 16:44:47
505,9,1,-1,-1,150,5,10,10,15,100,1,29,0.077900,131,131.077900,1124,possible,8.575053,2025-02-05 16:44:47
506,9,2,-1,-1,150,5,10,10,15,100,1,29,0.093000,128,128.093000,1128,possible,8.806102,2025-02-05 16:44:47
507,9,3,-1,-1,150,5,10,10,15,100,1,29,0.097700,140,140.097700,1139,possible,8.130041,2025-02-05 16:44:47
508,10,1,-1,-1,150,5,10,10,25,100,1,29,0.221700,161,161.221700,1124,possible,6.971766,2025-02-05 16:44:47
509,10,2,-1,-1,150,5,10,10,25,100,1,29,0.161100,171,171.161100,1128,possible,6.590282,2025-02-05 16:44:47
510,10,3,-1,-1,150,5,10,10,25,100,1,29,0.243800,179,179.243800,1139,possible,6.354474,2025-02-05 16:44:47
511,11,1,-1,-1,150,5,10,10,35,100,1,29,0.135600,243,243.135600,1124,possible,4.622935,2025-02-05 16:44:47
512,11,2,-1,-1,150,5,10,10,35,100,1,29,0.186600,244,244.186600,1128,possible,4.619418,2025-02-05 16:44:47
513,11,3,-1,-1,150,5,10,10,35,100,1,29,0.125300,231,231.125300,1139,possible,4.928063,2025-02-05 16:44:47
514,12,1,-1,-1,150,5,10,10,45,100,1,29,0.131700,275,275.131700,1124,possible,4.085316,2025-02-05 16:44:47
515,12,2,-1,-1,150,5,10,10,45,100,1,29,0.126100,271,271.126100,1128,possible,4.160426,2025-02-05 16:44:47
516,12,3,-1,-1,150,5,10,10,45,100,1,29,0.122800,284,284.122800,1139,possible,4.008830,2025-02-05 16:44:47
517,13,1,-1,-1,200,5,10,10,15,100,1,29,0.125200,159,159.125200,1511,possible,9.495668,2025-02-05 16:44:47
518,13,2,-1,-1,200,5,10,10,15,100,1,29,0.170100,167,167.170100,1507,possible,9.014770,2025-02-05 16:44:47
519,13,3,-1,-1,200,5,10,10,15,100,1,29,0.123900,165,165.123900,1498,possible,9.071976,2025-02-05 16:44:47
520,14,1,-1,-1,200,5,10,10,25,100,1,29,0.311700,218,218.311700,1511,possible,6.921296,2025-02-05 16:44:47
521,14,2,-1,-1,200,5,10,10,25,100,1,29,0.268800,258,258.268800,1507,possible,5.835006,2025-02-05 16:44:47
522,14,3,-1,-1,200,5,10,10,25,100,1,29,0.308700,269,269.308700,1498,possible,5.562390,2025-02-05 16:44:47
523,15,1,-1,-1,200,5,10,10,35,100,1,29,0.175900,307,307.175900,1511,possible,4.919006,2025-02-05 16:44:47
524,15,2,-1,-1,200,5,10,10,35,100,1,29,0.185100,323,323.185100,1507,possible,4.662962,2025-02-05 16:44:47
525,15,3,-1,-1,200,5,10,10,35,100,1,29,0.163500,318,318.163500,1498,possible,4.708271,2025-02-05 16:44:47
526,16,1,-1,-1,200,5,10,10,45,100,1,29,0.170800,352,352.170800,1511,possible,4.290532,2025-02-05 16:44:47
527,16,2,-1,-1,200,5,10,10,45,100,1,29,0.175400,370,370.175400,1507,possible,4.071043,2025-02-05 16:44:47
528,16,3,-1,-1,200,5,10,10,45,100,1,29,0.168600,361,361.168600,1498,possible,4.147647,2025-02-05 16:44:47
529,1,1,-1,-1,50,5,10,10,15,100,2,29,0.055900,57,57.055900,376,possible,6.590028,2025-02-05 16:44:47
530,1,2,-1,-1,50,5,10,10,15,100,2,29,0.045400,51,51.045400,358,possible,7.013365,2025-02-05 16:44:47
531,1,3,-1,-1,50,5,10,10,15,100,2,29,0.029600,49,49.029600,374,possible,7.628045,2025-02-05 16:44:47
532,2,1,-1,-1,50,5,10,10,25,100,2,29,0.052800,74,74.052800,376,possible,5.077458,2025-02-05 16:44:47
533,2,2,-1,-1,50,5,10,10,25,100,2,29,0.070800,61,61.070800,358,possible,5.862049,2025-02-05 16:44:47
534,2,3,-1,-1,50,5,10,10,25,100,2,29,0.059900,71,71.059900,374,possible,5.263165,2025-02-05 16:44:47
535,3,1,-1,-1,50,5,10,10,35,100,2,29,0.059000,71,71.059000,376,possible,5.291378,2025-02-05 16:44:47
536,3,2,-1,-1,50,5,10,10,35,100,2,29,0.115300,69,69.115300,358,possible,5.179750,2025-02-05 16:44:47
537,3,3,-1,-1,50,5,10,10,35,100,2,29,0.085900,72,72.085900,374,possible,5.188255,2025-02-05 16:44:47
538,4,1,-1,-1,50,5,10,10,45,100,2,29,0.064400,76,76.064400,376,possible,4.943180,2025-02-05 16:44:47
539,4,2,-1,-1,50,5,10,10,45,100,2,29,0.061800,74,74.061800,358,possible,4.833801,2025-02-05 16:44:47
540,4,3,-1,-1,50,5,10,10,45,100,2,29,0.073400,88,88.073400,374,possible,4.246458,2025-02-05 16:44:47
541,5,1,-1,-1,100,5,10,10,15,100,2,29,0.084000,85,85.084000,742,possible,8.720794,2025-02-05 16:44:47
542,5,2,-1,-1,100,5,10,10,15,100,2,29,0.055000,88,88.055000,752,possible,8.540117,2025-02-05 16:44:47
543,5,3,-1,-1,100,5,10,10,15,100,2,29,0.068400,91,91.068400,764,possible,8.389299,2025-02-05 16:44:47
544,6,1,-1,-1,100,5,10,10,25,100,2,29,0.176900,131,131.176900,742,possible,5.656484,2025-02-05 16:44:47
545,6,2,-1,-1,100,5,10,10,25,100,2,29,0.099200,134,134.099200,752,possible,5.607789,2025-02-05 16:44:47
546,6,3,-1,-1,100,5,10,10,25,100,2,29,0.106200,124,124.106200,764,possible,6.156018,2025-02-05 16:44:47
547,7,1,-1,-1,100,5,10,10,35,100,2,29,0.116700,149,149.116700,742,possible,4.975968,2025-02-05 16:44:47
548,7,2,-1,-1,100,5,10,10,35,100,2,29,0.115500,142,142.115500,752,possible,5.291471,2025-02-05 16:44:47
549,7,3,-1,-1,100,5,10,10,35,100,2,29,0.102800,151,151.102800,764,possible,5.056160,2025-02-05 16:44:47
550,8,1,-1,-1,100,5,10,10,45,100,2,29,0.126300,163,163.126300,742,possible,4.548623,2025-02-05 16:44:47
551,8,2,-1,-1,100,5,10,10,45,100,2,29,0.120400,160,160.120400,752,possible,4.696466,2025-02-05 16:44:47
552,8,3,-1,-1,100,5,10,10,45,100,2,29,0.153900,162,162.153900,764,possible,4.711573,2025-02-05 16:44:47
553,9,1,-1,-1,150,5,10,10,15,100,2,29,0.096600,130,130.096600,1124,possible,8.639734,2025-02-05 16:44:47
554,9,2,-1,-1,150,5,10,10,15,100,2,29,0.115600,126,126.115600,1128,possible,8.944175,2025-02-05 16:44:47
555,9,3,-1,-1,150,5,10,10,15,100,2,29,0.103800,123,123.103800,1139,possible,9.252355,2025-02-05 16:44:47
556,10,1,-1,-1,150,5,10,10,25,100,2,29,0.185600,196,196.185600,1124,possible,5.729269,2025-02-05 16:44:47
557,10,2,-1,-1,150,5,10,10,25,100,2,29,0.172400,197,197.172400,1128,possible,5.720882,2025-02-05 16:44:47
558,10,3,-1,-1,150,5,10,10,25,100,2,29,0.350100,197,197.350100,1139,possible,5.771469,2025-02-05 16:44:47
559,11,1,-1,-1,150,5,10,10,35,100,2,29,0.184100,235,235.184100,1124,possible,4.779235,2025-02-05 16:44:47
560,11,2,-1,-1,150,5,10,10,35,100,2,29,0.208200,220,220.208200,1128,possible,5.122425,2025-02-05 16:44:47
561,11,3,-1,-1,150,5,10,10,35,100,2,29,0.208700,224,224.208700,1139,possible,5.080088,2025-02-05 16:44:47
562,12,1,-1,-1,150,5,10,10,45,100,2,29,0.302500,244,244.302500,1124,possible,4.600853,2025-02-05 16:44:47
563,12,2,-1,-1,150,5,10,10,45,100,2,29,0.225700,248,248.225700,1128,possible,4.544251,2025-02-05 16:44:47
564,12,3,-1,-1,150,5,10,10,45,100,2,29,0.200100,260,260.200100,1139,possible,4.377400,2025-02-05 16:44:47
565,13,1,-1,-1,200,5,10,10,15,100,2,29,0.170500,166,166.170500,1511,possible,9.093070,2025-02-05 16:44:47
566,13,2,-1,-1,200,5,10,10,15,100,2,29,0.138200,167,167.138200,1507,possible,9.016491,2025-02-05 16:44:47
567,13,3,-1,-1,200,5,10,10,15,100,2,29,0.147800,163,163.147800,1498,possible,9.181858,2025-02-05 16:44:47
568,14,1,-1,-1,200,5,10,10,25,100,2,29,0.312800,264,264.312800,1511,possible,5.716711,2025-02-05 16:44:47
569,14,2,-1,-1,200,5,10,10,25,100,2,29,0.307800,217,217.307800,1507,possible,6.934864,2025-02-05 16:44:47
570,14,3,-1,-1,200,5,10,10,25,100,2,29,0.341100,262,262.341100,1498,possible,5.710123,2025-02-05 16:44:47
571,15,1,-1,-1,200,5,10,10,35,100,2,29,0.371100,307,307.371100,1511,possible,4.915882,2025-02-05 16:44:47
572,15,2,-1,-1,200,5,10,10,35,100,2,29,0.286500,295,295.286500,1507,possible,5.103518,2025-02-05 16:44:47
573,15,3,-1,-1,200,5,10,10,35,100,2,29,0.341400,286,286.341400,1498,possible,5.231517,2025-02-05 16:44:47
574,16,1,-1,-1,200,5,10,10,45,100,2,29,0.422500,327,327.422500,1511,possible,4.614833,2025-02-05 16:44:47
575,16,2,-1,-1,200,5,10,10,45,100,2,29,0.483300,321,321.483300,1507,possible,4.687646,2025-02-05 16:44:47
576,16,3,-1,-1,200,5,10,10,45,100,2,29,0.278600,321,321.278600,1498,possible,4.662620,2025-02-05 16:44:47
577,1,1,-1,-1,50,5,10,10,15,100,3,29,0.047100,55,55.047100,376,possible,6.830514,2025-02-05 16:44:47
578,1,2,-1,-1,50,5,10,10,15,100,3,29,0.057200,54,54.057200,358,possible,6.622615,2025-02-05 16:44:47
579,1,3,-1,-1,50,5,10,10,15,100,3,29,0.050600,49,49.050600,374,possible,7.624779,2025-02-05 16:44:47
580,2,1,-1,-1,50,5,10,10,25,100,3,29,0.063000,68,68.063000,376,possible,5.524294,2025-02-05 16:44:47
581,2,2,-1,-1,50,5,10,10,25,100,3,29,0.060000,59,59.060000,358,possible,6.061632,2025-02-05 16:44:47
582,2,3,-1,-1,50,5,10,10,25,100,3,29,0.074600,66,66.074600,374,possible,5.660269,2025-02-05 16:44:47
583,3,1,-1,-1,50,5,10,10,35,100,3,29,0.108400,70,70.108400,376,possible,5.363123,2025-02-05 16:44:47
584,3,2,-1,-1,50,5,10,10,35,100,3,29,0.063200,69,69.063200,358,possible,5.183658,2025-02-05 16:44:47
585,3,3,-1,-1,50,5,10,10,35,100,3,29,0.062400,73,73.062400,374,possible,5.118912,2025-02-05 16:44:47
586,4,1,-1,-1,50,5,10,10,45,100,3,29,0.069100,76,76.069100,376,possible,4.942874,2025-02-05 16:44:47
587,4,2,-1,-1,50,5,10,10,45,100,3,29,0.069200,72,72.069200,358,possible,4.967448,2025-02-05 16:44:47
588,4,3,-1,-1,50,5,10,10,45,100,3,29,0.065700,83,83.065700,374,possible,4.502460,2025-02-05 16:44:47
589,5,1,-1,-1,100,5,10,10,15,100,3,29,0.072500,87,87.072500,742,possible,8.521634,2025-02-05 16:44:47
590,5,2,-1,-1,100,5,10,10,15,100,3,29,0.105400,105,105.105400,752,possible,7.154723,2025-02-05 16:44:47
591,5,3,-1,-1,100,5,10,10,15,100,3,29,0.086400,92,92.086400,764,possible,8.296556,2025-02-05 16:44:47
592,6,1,-1,-1,100,5,10,10,25,100,3,29,0.116500,124,124.116500,742,possible,5.978254,2025-02-05 16:44:47
593,6,2,-1,-1,100,5,10,10,25,100,3,29,0.202400,136,136.202400,752,possible,5.521195,2025-02-05 16:44:47
594,6,3,-1,-1,100,5,10,10,25,100,3,29,0.116600,131,131.116600,764,possible,5.826875,2025-02-05 16:44:47
595,7,1,-1,-1,100,5,10,10,35,100,3,29,0.135700,138,138.135700,742,possible,5.371530,2025-02-05 16:44:47
596,7,2,-1,-1,100,5,10,10,35,100,3,29,0.156300,142,142.156300,752,possible,5.289952,2025-02-05 16:44:47
597,7,3,-1,-1,100,5,10,10,35,100,3,29,0.131200,148,148.131200,764,possible,5.157590,2025-02-05 16:44:47
598,8,1,-1,-1,100,5,10,10,45,100,3,29,0.154900,160,160.154900,742,possible,4.633015,2025-02-05 16:44:47
599,8,2,-1,-1,100,5,10,10,45,100,3,29,0.162700,159,159.162700,752,possible,4.724725,2025-02-05 16:44:47
600,8,3,-1,-1,100,5,10,10,45,100,3,29,0.181800,165,165.181800,764,possible,4.625207,2025-02-05 16:44:47
601,9,1,-1,-1,150,5,10,10,15,100,3,29,0.166700,126,126.166700,1124,possible,8.908848,2025-02-05 16:44:47
602,9,2,-1,-1,150,5,10,10,15,100,3,29,0.124100,125,125.124100,1128,possible,9.015050,2025-02-05 16:44:47
603,9,3,-1,-1,150,5,10,10,15,100,3,29,0.138900,124,124.138900,1139,possible,9.175206,2025-02-05 16:44:47
604,10,1,-1,-1,150,5,10,10,25,100,3,29,0.307000,162,162.307000,1124,possible,6.925148,2025-02-05 16:44:47
605,10,2,-1,-1,150,5,10,10,25,100,3,29,0.229400,154,154.229400,1128,possible,7.313781,2025-02-05 16:44:47
606,10,3,-1,-1,150,5,10,10,25,100,3,29,0.266200,173,173.266200,1139,possible,6.573700,2025-02-05 16:44:47
607,11,1,-1,-1,150,5,10,10,35,100,3,29,0.249200,212,212.249200,1124,possible,5.295662,2025-02-05 16:44:47
608,11,2,-1,-1,150,5,10,10,35,100,3,29,0.311500,215,215.311500,1128,possible,5.238921,2025-02-05 16:44:47
609,11,3,-1,-1,150,5,10,10,35,100,3,29,0.234700,216,216.234700,1139,possible,5.267425,2025-02-05 16:44:47
610,12,1,-1,-1,150,5,10,10,45,100,3,29,0.277100,236,236.277100,1124,possible,4.757126,2025-02-05 16:44:47
611,12,2,-1,-1,150,5,10,10,45,100,3,29,0.326000,236,236.326000,1128,possible,4.773068,2025-02-05 16:44:47
612,12,3,-1,-1,150,5,10,10,45,100,3,29,0.398400,239,239.398400,1139,possible,4.757759,2025-02-05 16:44:47
613,13,1,-1,-1,200,5,10,10,15,100,3,29,0.170900,158,158.170900,1511,possible,9.552958,2025-02-05 16:44:48
614,13,2,-1,-1,200,5,10,10,15,100,3,29,0.175800,163,163.175800,1507,possible,9.235438,2025-02-05 16:44:48
615,13,3,-1,-1,200,5,10,10,15,100,3,29,0.185100,162,162.185100,1498,possible,9.236360,2025-02-05 16:44:48
616,14,1,-1,-1,200,5,10,10,25,100,3,29,0.385600,207,207.385600,1511,possible,7.285945,2025-02-05 16:44:48
617,14,2,-1,-1,200,5,10,10,25,100,3,29,0.330700,194,194.330700,1507,possible,7.754822,2025-02-05 16:44:48
618,14,3,-1,-1,200,5,10,10,25,100,3,29,0.353700,254,254.353700,1498,possible,5.889437,2025-02-05 16:44:48
619,15,1,-1,-1,200,5,10,10,35,100,3,29,0.413700,290,290.413700,1511,possible,5.202923,2025-02-05 16:44:48
620,15,2,-1,-1,200,5,10,10,35,100,3,29,0.412200,303,303.412200,1507,possible,4.966840,2025-02-05 16:44:48
621,15,3,-1,-1,200,5,10,10,35,100,3,29,0.402400,278,278.402400,1498,possible,5.380701,2025-02-05 16:44:48
622,16,1,-1,-1,200,5,10,10,45,100,3,29,0.493700,302,302.493700,1511,possible,4.995145,2025-02-05 16:44:48
623,16,2,-1,-1,200,5,10,10,45,100,3,29,0.549600,327,327.549600,1507,possible,4.600830,2025-02-05 16:44:48
624,16,3,-1,-1,200,5,10,10,45,100,3,29,0.520100,319,319.520100,1498,possible,4.688281,2025-02-05 16:44:48
625,1,1,-1,-1,50,5,10,10,15,100,4,29,0.045900,60,60.045900,376,possible,6.261876,2025-02-05 16:44:48
626,1,2,-1,-1,50,5,10,10,15,100,4,29,0.058000,58,58.058000,358,possible,6.166248,2025-02-05 16:44:48
627,1,3,-1,-1,50,5,10,10,15,100,4,29,0.052800,61,61.052800,374,possible,6.125845,2025-02-05 16:44:48
628,2,1,-1,-1,50,5,10,10,25,100,4,29,0.064600,68,68.064600,376,possible,5.524164,2025-02-05 16:44:48
629,2,2,-1,-1,50,5,10,10,25,100,4,29,0.057900,68,68.057900,358,possible,5.260227,2025-02-05 16:44:48
630,2,3,-1,-1,50,5,10,10,25,100,4,29,0.075100,68,68.075100,374,possible,5.493932,2025-02-05 16:44:48
631,3,1,-1,-1,50,5,10,10,35,100,4,29,0.053500,88,88.053500,376,possible,4.270131,2025-02-05 16:44:48
632,3,2,-1,-1,50,5,10,10,35,100,4,29,0.054800,78,78.054800,358,possible,4.586521,2025-02-05 16:44:48
633,3,3,-1,-1,50,5,10,10,35,100,4,29,0.055900,79,79.055900,374,possible,4.730830,2025-02-05 16:44:48
634,4,1,-1,-1,50,5,10,10,45,100,4,29,0.078000,78,78.078000,376,possible,4.815697,2025-02-05 16:44:48
635,4,2,-1,-1,50,5,10,10,45,100,4,29,0.085900,86,86.085900,358,possible,4.158637,2025-02-05 16:44:48
636,4,3,-1,-1,50,5,10,10,45,100,4,29,0.062200,83,83.062200,374,possible,4.502650,2025-02-05 16:44:48
637,5,1,-1,-1,100,5,10,10,15,100,4,29,0.069700,91,91.069700,742,possible,8.147606,2025-02-05 16:44:48
638,5,2,-1,-1,100,5,10,10,15,100,4,29,0.071900,97,97.071900,752,possible,7.746835,2025-02-05 16:44:48
639,5,3,-1,-1,100,5,10,10,15,100,4,29,0.074400,102,102.074400,764,possible,7.484737,2025-02-05 16:44:48
640,6,1,-1,-1,100,5,10,10,25,100,4,29,0.129100,121,121.129100,742,possible,6.125696,2025-02-05 16:44:48
641,6,2,-1,-1,100,5,10,10,25,100,4,29,0.099100,130,130.099100,752,possible,5.780209,2025-02-05 16:44:48
642,6,3,-1,-1,100,5,10,10,25,100,4,29,0.096600,139,139.096600,764,possible,5.492586,2025-02-05 16:44:48
643,7,1,-1,-1,100,5,10,10,35,100,4,29,0.133400,147,147.133400,742,possible,5.043043,2025-02-05 16:44:48
644,7,2,-1,-1,100,5,10,10,35,100,4,29,0.110000,147,147.110000,752,possible,5.111821,2025-02-05 16:44:48
645,7,3,-1,-1,100,5,10,10,35,100,4,29,0.116800,152,152.116800,764,possible,5.022456,2025-02-05 16:44:48
646,8,1,-1,-1,100,5,10,10,45,100,4,29,0.118800,172,172.118800,742,possible,4.310976,2025-02-05 16:44:48
647,8,2,-1,-1,100,5,10,10,45,100,4,29,0.211800,165,165.211800,752,possible,4.551733,2025-02-05 16:44:48
648,8,3,-1,-1,100,5,10,10,45,100,4,29,0.141500,183,183.141500,764,possible,4.171638,2025-02-05 16:44:48
649,9,1,-1,-1,150,5,10,10,15,100,4,29,0.116000,131,131.116000,1124,possible,8.572562,2025-02-05 16:44:48
650,9,2,-1,-1,150,5,10,10,15,100,4,29,0.109300,136,136.109300,1128,possible,8.287457,2025-02-05 16:44:48
651,9,3,-1,-1,150,5,10,10,15,100,4,29,0.105700,133,133.105700,1139,possible,8.557109,2025-02-05 16:44:48
652,10,1,-1,-1,150,5,10,10,25,100,4,29,0.180600,183,183.180600,1124,possible,6.136021,2025-02-05 16:44:48
653,10,2,-1,-1,150,5,10,10,25,100,4,29,0.223800,188,188.223800,1128,possible,5.992866,2025-02-05 16:44:48
654,10,3,-1,-1,150,5,10,10,25,100,4,29,0.181000,190,190.181000,1139,possible,5.989032,2025-02-05 16:44:48
655,11,1,-1,-1,150,5,10,10,35,100,4,29,0.466500,224,224.466500,1124,possible,5.007429,2025-02-05 16:44:48
